competition,score,team,benchmark
playground-series-s3e4,0.83095,Fujinawa,mle_bench
playground-series-s3e4,0.83094,dharmesh art,mle_bench
playground-series-s3e4,0.83056,Laurent Pourchot,mle_bench
playground-series-s3e4,0.83003,Ram Jas,mle_bench
playground-series-s3e4,0.82997,rajuram,mle_bench
playground-series-s3e4,0.82993,liveworldlike,mle_bench
playground-series-s3e4,0.82981,Melkozerov Leonid,mle_bench
playground-series-s3e4,0.82950,x5or6,mle_bench
playground-series-s3e4,0.82942,Lonnie,mle_bench
playground-series-s3e4,0.82929,Shi Long Zhuang,mle_bench
playground-series-s3e4,0.82902,Alexis Crespo,mle_bench
playground-series-s3e4,0.82875,Kotabr,mle_bench
playground-series-s3e4,0.82828,jvm,mle_bench
playground-series-s3e4,0.82800,Anshuman Mishra,mle_bench
playground-series-s3e4,0.82800,maxsarmento,mle_bench
playground-series-s3e4,0.82800,Yessine Zghal,mle_bench
playground-series-s3e4,0.82800,Denis Mironov,mle_bench
playground-series-s3e5,0.59674,Heitor Rapela Medeiros,mle_bench
playground-series-s3e5,0.59621,NHopeT,mle_bench
playground-series-s3e5,0.59588,Gilles Vandewiele,mle_bench
playground-series-s3e5,0.59440,Craig Thomas,mle_bench
playground-series-s3e5,0.59430,InTheNameOfLove,mle_bench
playground-series-s3e5,0.59326,Roomer521,mle_bench
playground-series-s3e5,0.59260,Santiago Pedroza,mle_bench
playground-series-s3e5,0.59252,ranjan2806,mle_bench
playground-series-s3e5,0.59235,Excelsior7,mle_bench
playground-series-s3e5,0.59206,Akahachi,mle_bench
playground-series-s3e5,0.59196,Serhan Çiftlikçi,mle_bench
playground-series-s3e5,0.59133,Tunahan Kılıç,mle_bench
playground-series-s3e5,0.59121,Drunken Fist,mle_bench
playground-series-s3e5,0.59072,Sergey Saharovskiy,mle_bench
playground-series-s3e5,0.59012,C. Beaud,mle_bench
playground-series-s3e5,0.59001,John Mitchell,mle_bench
playground-series-s3e5,0.58939,Vaibhav Kurrey,mle_bench
playground-series-s3e5,0.58925,Patrick Blackwill,mle_bench
playground-series-s3e5,0.58880,tetsu2131,mle_bench
playground-series-s3e5,0.58841,YeChan Yun,mle_bench
playground-series-s3e6,212600.04179,Sujith K Mandala,mle_bench
playground-series-s3e6,213290.14342,JohnG29,mle_bench
playground-series-s3e6,214935.38974,Viktor Taran,mle_bench
playground-series-s3e6,214943.87469,icfoer,mle_bench
playground-series-s3e6,214987.85266,GeorgePapa,mle_bench
playground-series-s3e6,215285.70715,Vaibhav Shukla,mle_bench
playground-series-s3e6,215342.24635,Andre D'Entremont,mle_bench
playground-series-s3e6,215418.32443,Kirderf,mle_bench
playground-series-s3e6,215782.56368,Brendan Moore,mle_bench
playground-series-s3e6,215805.56203,Ashen Ranaweera,mle_bench
playground-series-s3e6,215821.47994,Ryan Barretto,mle_bench
playground-series-s3e6,215969.10606,HaoQingSong,mle_bench
playground-series-s3e6,216012.42855,Omar Dramé,mle_bench
playground-series-s3e6,216277.65824,Satoshi_S,mle_bench
playground-series-s3e6,216443.24181,Mario Batista,mle_bench
playground-series-s3e6,216448.98498,Polat Ernez,mle_bench
playground-series-s3e6,216646.86425,Jeremy Anderson,mle_bench
playground-series-s3e6,216648.91451,TOMOSHIBI Beginners,mle_bench
playground-series-s3e6,216664.33203,bitMages,mle_bench
playground-series-s3e6,216731.63511,Pasquale,mle_bench
playground-series-s3e7,0.92415,Hardy Xu,mle_bench
playground-series-s3e7,0.92179,Jose Cáliz,mle_bench
playground-series-s3e7,0.92138,Craig Thomas,mle_bench
playground-series-s3e7,0.92064,Ryan Barretto,mle_bench
playground-series-s3e7,0.92026,innitbruv,mle_bench
playground-series-s3e7,0.91997,Ashen Ranaweera,mle_bench
playground-series-s3e7,0.91997,Noob69,mle_bench
playground-series-s3e7,0.91989,Tevfik Erkut,mle_bench
playground-series-s3e7,0.91942,Sergey Saharovskiy,mle_bench
playground-series-s3e7,0.91937,Patrick Blackwill,mle_bench
playground-series-s3e7,0.91902,Liam Presland,mle_bench
playground-series-s3e7,0.91886,bitMages,mle_bench
playground-series-s3e7,0.91868,Javier Liro,mle_bench
playground-series-s3e7,0.91858,Satya,mle_bench
playground-series-s3e7,0.91846,Martynov Andrey,mle_bench
playground-series-s3e7,0.91846,Mark Baushenko,mle_bench
playground-series-s3e7,0.91846,OmarVivas,mle_bench
playground-series-s3e7,0.91846,kojimar,mle_bench
playground-series-s3e7,0.91843,[Deleted] aacee659-fed5-4ef3-b924-7dcd8e3074f5,mle_bench
playground-series-s3e7,0.91835,Art,mle_bench
playground-series-s3e8,569.76034,Thierry Neusius,mle_bench
playground-series-s3e8,570.14008,Craig Thomas,mle_bench
playground-series-s3e8,570.22222,Tevfik Erkut,mle_bench
playground-series-s3e8,570.23473,Laurent Pourchot,mle_bench
playground-series-s3e8,570.37432,Ollie Kemp,mle_bench
playground-series-s3e8,570.47642,Kirderf,mle_bench
playground-series-s3e8,570.52851,John Mitchell,mle_bench
playground-series-s3e8,570.71642,Sergey Saharovskiy,mle_bench
playground-series-s3e8,570.73563,pcback,mle_bench
playground-series-s3e8,570.75112,[Deleted] 87952a3c-78e9-42a1-bb71-26eb57d0b478,mle_bench
playground-series-s3e8,570.91760,Gem Yilmaz,mle_bench
playground-series-s3e8,570.91824,guoyaobit,mle_bench
playground-series-s3e8,570.93320,Hardy Xu,mle_bench
playground-series-s3e8,570.94863,Garvin Bhati,mle_bench
playground-series-s3e8,570.99973,Ram Jas,mle_bench
playground-series-s3e8,571.00008,rajuram,mle_bench
playground-series-s3e8,571.02854,Van C,mle_bench
playground-series-s3e8,571.05381,Tgg Vgbb,mle_bench
playground-series-s3e8,571.05668,DJ,mle_bench
playground-series-s3e8,571.07379,Ashen Ranaweera,mle_bench
playground-series-s3e9,12.21599,AmbrosM,mle_bench
playground-series-s3e9,12.23484,songzijian,mle_bench
playground-series-s3e9,12.23484,Lonan Syayf,mle_bench
playground-series-s3e9,12.23484,Dmitry Dzhevovskiy,mle_bench
playground-series-s3e9,12.24237,old_winyard,mle_bench
playground-series-s3e9,12.24275,LiviuPe,mle_bench
playground-series-s3e9,12.24519,oldjerry,mle_bench
playground-series-s3e9,12.24717,Steve Simons,mle_bench
playground-series-s3e9,12.24727,kavitha G,mle_bench
playground-series-s3e9,12.24915,Nico Barea,mle_bench
playground-series-s3e9,12.25230,KenjiF,mle_bench
playground-series-s3e9,12.25255,Y.Kaisei,mle_bench
playground-series-s3e9,12.25423,Sukanta Basu,mle_bench
playground-series-s3e9,12.25542,RostislavBer,mle_bench
playground-series-s3e9,12.25625,Patrick Blackwill,mle_bench
playground-series-s3e9,12.25676,Kirderf,mle_bench
playground-series-s3e9,12.25820,nagatayuta,mle_bench
playground-series-s3e9,12.25864,bvinning,mle_bench
playground-series-s3e9,12.25997,Andy Li,mle_bench
playground-series-s3e9,12.26021,marishlalwani,mle_bench
playground-series-s3e10,0.03029,Piotr Szulc,mle_bench
playground-series-s3e10,0.03072,Patrick Blackwill,mle_bench
playground-series-s3e10,0.03075,aldparis,mle_bench
playground-series-s3e10,0.03077,ManteeMike,mle_bench
playground-series-s3e10,0.03079,Laurent Pourchot,mle_bench
playground-series-s3e10,0.03081,graham broughton,mle_bench
playground-series-s3e10,0.03081,AmbrosM,mle_bench
playground-series-s3e10,0.03081,Matt OP,mle_bench
playground-series-s3e10,0.03082,John Mitchell,mle_bench
playground-series-s3e10,0.03084,Sergey Saharovskiy,mle_bench
playground-series-s3e10,0.03086,Michaël Leroy,mle_bench
playground-series-s3e10,0.03090,Tevfik Erkut,mle_bench
playground-series-s3e10,0.03092,Ravi Ramakrishnan,mle_bench
playground-series-s3e10,0.03095,[Deleted] 2752781f-0e4b-4198-abda-9302b90feffe,mle_bench
playground-series-s3e10,0.03095,Eamonn Tweedy,mle_bench
playground-series-s3e10,0.03095,wonduk,mle_bench
playground-series-s3e10,0.03102,OmarVivas,mle_bench
playground-series-s3e10,0.03102,Jon Blanchard,mle_bench
playground-series-s3e10,0.03103,Mohamed Ifreen,mle_bench
playground-series-s3e10,0.03104,Chris X,mle_bench
playground-series-s3e11,0.29322,AmbrosM,mle_bench
playground-series-s3e11,0.29324,DJ_C,mle_bench
playground-series-s3e11,0.29324,Möbius,mle_bench
playground-series-s3e11,0.29324,benedikt.d,mle_bench
playground-series-s3e11,0.29325,Patrick Blackwill,mle_bench
playground-series-s3e11,0.29325,wonduk,mle_bench
playground-series-s3e11,0.29325,Ravi Ramakrishnan,mle_bench
playground-series-s3e11,0.29325,Prondy123@@,mle_bench
playground-series-s3e11,0.29326,TAUIL Abd Elilah,mle_bench
playground-series-s3e11,0.29326,🚲🛹🛹Satya 🎨🎡🎭,mle_bench
playground-series-s3e11,0.29326,[Deleted] dafda007-cb4a-4595-bdd7-9a6f896e9ba2,mle_bench
playground-series-s3e11,0.29326,Rav,mle_bench
playground-series-s3e11,0.29326,mbund1237,mle_bench
playground-series-s3e11,0.29326,Sergey Saharovskiy,mle_bench
playground-series-s3e11,0.29326,OmarVivas,mle_bench
playground-series-s3e11,0.29326,Laurent Pourchot,mle_bench
playground-series-s3e11,0.29326,Overfitters,mle_bench
playground-series-s3e11,0.29326,chaserendall,mle_bench
playground-series-s3e11,0.29326,Islam Tlupov,mle_bench
playground-series-s3e11,0.29326,Diyar,mle_bench
playground-series-s3e12,0.78472,Sinshi,mle_bench
playground-series-s3e12,0.78173,SinshifleenO,mle_bench
playground-series-s3e12,0.77992,Charles Le Bourhis,mle_bench
playground-series-s3e12,0.77885,Leyla Tülü,mle_bench
playground-series-s3e12,0.77807,Antoine Rogeau,mle_bench
playground-series-s3e12,0.77742,ArnoldRosielle,mle_bench
playground-series-s3e12,0.77725,ready for the fall :-),mle_bench
playground-series-s3e12,0.77701,Donato Riccio,mle_bench
playground-series-s3e12,0.77655,Carlos Augusto Mar,mle_bench
playground-series-s3e12,0.77598,Dmitry Dzhevovskiy,mle_bench
playground-series-s3e12,0.77536,Samuel Cortinhas,mle_bench
playground-series-s3e12,0.77536,DeathClaw,mle_bench
playground-series-s3e12,0.77516,kuchbhi,mle_bench
playground-series-s3e12,0.77487,Baokar7,mle_bench
playground-series-s3e12,0.77463,Fabbasso,mle_bench
playground-series-s3e12,0.77380,Aleksandr Klokov,mle_bench
playground-series-s3e12,0.77376,Demko1,mle_bench
playground-series-s3e12,0.77368,Daisuke Ishibashi,mle_bench
playground-series-s3e12,0.77360,[Deleted] 3281004f-43fb-4fd7-aa61-234f99ed562b,mle_bench
playground-series-s3e12,0.77323,pzgoon,mle_bench
playground-series-s3e13,0.53179,Umar,mle_bench
playground-series-s3e13,0.52521,rjZhang97,mle_bench
playground-series-s3e13,0.52302,Unworried1686,mle_bench
playground-series-s3e13,0.51864,mateuszgrzyb.pl,mle_bench
playground-series-s3e13,0.51535,Oleksii Zhukov,mle_bench
playground-series-s3e13,0.51425,ChienTai,mle_bench
playground-series-s3e13,0.51425,Wakana,mle_bench
playground-series-s3e13,0.51315,mldynamics,mle_bench
playground-series-s3e13,0.51315,[Deleted] 66276c82-c62c-4253-b7cd-9cfc7fc23a92,mle_bench
playground-series-s3e13,0.51096,Prashant #2,mle_bench
playground-series-s3e13,0.50986,lmadsen,mle_bench
playground-series-s3e13,0.50986,George Scutelnicu,mle_bench
playground-series-s3e13,0.50986,amdata,mle_bench
playground-series-s3e13,0.50877,nishiguchinozomu,mle_bench
playground-series-s3e13,0.50657,Tussalo,mle_bench
playground-series-s3e13,0.50657,Anthony Walker,mle_bench
playground-series-s3e13,0.50657,Marília Prata,mle_bench
playground-series-s3e13,0.50657,Vanchhit Baranwal,mle_bench
playground-series-s3e13,0.50548,someone is rushin to the top,mle_bench
playground-series-s3e13,0.50438,Serhii Kovalenko,mle_bench
playground-series-s3e14,327.38765,Sergey Saharovskiy,mle_bench
playground-series-s3e14,328.04455,aci.patlican,mle_bench
playground-series-s3e14,328.30696,hikahika,mle_bench
playground-series-s3e14,328.37945,Matt OP,mle_bench
playground-series-s3e14,328.44243,Anju Bala,mle_bench
playground-series-s3e14,328.60410,Shao Ledi,mle_bench
playground-series-s3e14,328.60976,Ravi Ramakrishnan,mle_bench
playground-series-s3e14,328.65515,epikt,mle_bench
playground-series-s3e14,328.66754,Spiritmilk,mle_bench
playground-series-s3e14,328.69518,gagandeep192001,mle_bench
playground-series-s3e14,328.71346,Laurent Pourchot,mle_bench
playground-series-s3e14,328.73667,EFE,mle_bench
playground-series-s3e14,328.75237,aldparis,mle_bench
playground-series-s3e14,328.75923,tarutaru_mayo,mle_bench
playground-series-s3e14,328.76619,Jimin Wang,mle_bench
playground-series-s3e14,328.78249,Oscar Aguilar,mle_bench
playground-series-s3e14,328.79028,Itachi Uchiha,mle_bench
playground-series-s3e14,328.79169,SiddhVR,mle_bench
playground-series-s3e14,328.79169,Satya,mle_bench
playground-series-s3e14,328.79705,[Deleted] 44f7d922-f1e4-43f4-909b-1e81ebf5de9c,mle_bench
playground-series-s3e15,0.072485,Probably Overfitting,mle_bench
playground-series-s3e15,0.072487,Mykhailo Savchenko,mle_bench
playground-series-s3e15,0.072506,Alex D'Ippolito,mle_bench
playground-series-s3e15,0.072549,byebyeyy,mle_bench
playground-series-s3e15,0.072575,Overfitting To The Moon,mle_bench
playground-series-s3e15,0.072624,Demko1,mle_bench
playground-series-s3e15,0.072656,Tal Maimon,mle_bench
playground-series-s3e15,0.072659,nvstorks,mle_bench
playground-series-s3e15,0.072701,Kirderf,mle_bench
playground-series-s3e15,0.072702,Pablo Miralles,mle_bench
playground-series-s3e15,0.072705,김광륜,mle_bench
playground-series-s3e15,0.072707,TanjiroLL,mle_bench
playground-series-s3e15,0.072727,braveplayer,mle_bench
playground-series-s3e15,0.072741,Matt OP,mle_bench
playground-series-s3e15,0.072745,William Zhou,mle_bench
playground-series-s3e15,0.072762,base_ml,mle_bench
playground-series-s3e15,0.072764,ashkin34,mle_bench
playground-series-s3e15,0.072784,Flavia Felicioni,mle_bench
playground-series-s3e15,0.072792,Epikt,mle_bench
playground-series-s3e15,0.072813,Faisal Alsrheed,mle_bench
playground-series-s3e16,1.33429,Epikt,mle_bench
playground-series-s3e16,1.33510,Emincan Yilmaz,mle_bench
playground-series-s3e16,1.33513,Ravi Ramakrishnan,mle_bench
playground-series-s3e16,1.33523,Jimin Wang,mle_bench
playground-series-s3e16,1.33576,Oscar Aguilar,mle_bench
playground-series-s3e16,1.33589,TANUJ TANEJA,mle_bench
playground-series-s3e16,1.33591,Chris X,mle_bench
playground-series-s3e16,1.33599,xiaohu2200,mle_bench
playground-series-s3e16,1.33606,zzoo2200,mle_bench
playground-series-s3e16,1.33611,Wendyellé Abubakrh Alban NYANTUDRE,mle_bench
playground-series-s3e16,1.33616,Mykhailo Savchenko,mle_bench
playground-series-s3e16,1.33616,Tolga Işık,mle_bench
playground-series-s3e16,1.33616,Rikith Reddy,mle_bench
playground-series-s3e16,1.33619,evancallaghan,mle_bench
playground-series-s3e16,1.33634,bachpc,mle_bench
playground-series-s3e16,1.33639,Abhijeetsingh Meena,mle_bench
playground-series-s3e16,1.33639,Rounak Kumbhakar,mle_bench
playground-series-s3e16,1.33647,Dhruv Tiwari,mle_bench
playground-series-s3e16,1.33652,Danila Lapokin,mle_bench
playground-series-s3e16,1.33665,Thierry Neusius,mle_bench
playground-series-s3e17,0.98796,[Deleted] 11d44875-64fa-4a34-b8ac-63c86281cafe,mle_bench
playground-series-s3e17,0.98550,Andrey K.,mle_bench
playground-series-s3e17,0.98539,ISoft,mle_bench
playground-series-s3e17,0.98530,Wim Govers,mle_bench
playground-series-s3e17,0.98497,shimosaba,mle_bench
playground-series-s3e17,0.98495,gagandeep192001,mle_bench
playground-series-s3e17,0.98494,MLDataSci,mle_bench
playground-series-s3e17,0.98469,Adamelloos,mle_bench
playground-series-s3e17,0.98463,Mikail Dogruer,mle_bench
playground-series-s3e17,0.98450,Emincan Yilmaz,mle_bench
playground-series-s3e17,0.98437,Iqbal Syah Akbar,mle_bench
playground-series-s3e17,0.98431,zhangbenxuan,mle_bench
playground-series-s3e17,0.98430,Takashi Tomika,mle_bench
playground-series-s3e17,0.98429,Boran Oktay DABAK,mle_bench
playground-series-s3e17,0.98426,JMVJ,mle_bench
playground-series-s3e17,0.98426,Onur koç,mle_bench
playground-series-s3e17,0.98426,datadote,mle_bench
playground-series-s3e17,0.98424,Nicolas Noel,mle_bench
playground-series-s3e17,0.98421,Al Matt Sa,mle_bench
playground-series-s3e17,0.98421,Giuseppe Frigeni,mle_bench
playground-series-s3e18,0.66242,nihilisticneuralnet,mle_bench
playground-series-s3e18,0.66195,test_submission,mle_bench
playground-series-s3e18,0.66193,Danila Lapokin,mle_bench
playground-series-s3e18,0.66171,[Deleted] 77ca9339-9d31-4017-920b-5b4119a8ac83,mle_bench
playground-series-s3e18,0.66159,Mikail Dogruer,mle_bench
playground-series-s3e18,0.66151,Jagger Mick,mle_bench
playground-series-s3e18,0.66146,kss,mle_bench
playground-series-s3e18,0.66138,tdoh86,mle_bench
playground-series-s3e18,0.66133,bestwater,mle_bench
playground-series-s3e18,0.66112,Bye_young,mle_bench
playground-series-s3e18,0.66095,Onur koç,mle_bench
playground-series-s3e18,0.66088,Utkarsh Prajapati,mle_bench
playground-series-s3e18,0.66085,NNTKM,mle_bench
playground-series-s3e18,0.66075,CHOWDARY__3,mle_bench
playground-series-s3e18,0.66067,StarkAndroid,mle_bench
playground-series-s3e18,0.66065,kailai,mle_bench
playground-series-s3e18,0.66059,Boran Oktay DABAK,mle_bench
playground-series-s3e18,0.66057,Suraj Dengale,mle_bench
playground-series-s3e18,0.66057,Ajay308,mle_bench
playground-series-s3e18,0.66056,Nikhil Narayan,mle_bench
playground-series-s3e19,4.93136,JZ,mle_bench
playground-series-s3e19,5.19144,paddykb,mle_bench
playground-series-s3e19,5.31377,Albert Zhang,mle_bench
playground-series-s3e19,5.46501,[Deleted] 05ba69f8-5ba3-47ef-89d5-21a28ff83ee4,mle_bench
playground-series-s3e19,5.61504,Konstantin Dmitriev,mle_bench
playground-series-s3e19,5.92740,Lucas Boesen,mle_bench
playground-series-s3e19,5.93923,SeanInAction,mle_bench
playground-series-s3e19,5.99441,Ravi Ramakrishnan,mle_bench
playground-series-s3e19,6.01720,Onur koç,mle_bench
playground-series-s3e19,6.04781,Raulf,mle_bench
playground-series-s3e19,6.08134,ming,mle_bench
playground-series-s3e19,6.29011,Bye_young,mle_bench
playground-series-s3e19,6.34737,Flavia Felicioni,mle_bench
playground-series-s3e19,6.38046,Jagger Mick,mle_bench
playground-series-s3e19,6.43458,Nikhil John,mle_bench
playground-series-s3e19,6.47846,Vipin Kumar,mle_bench
playground-series-s3e19,6.55583,Mateusz Kowalczyk,mle_bench
playground-series-s3e19,6.56421,Kazoric,mle_bench
playground-series-s3e19,6.56421,KISSEL,mle_bench
playground-series-s3e19,6.56421,Igor Kartashov,mle_bench
playground-series-s3e20,9.33307,Hıdır BozkurtT,mle_bench
playground-series-s3e20,9.39464,ryszard.m,mle_bench
playground-series-s3e20,9.43672,Xuebin Jiang,mle_bench
playground-series-s3e20,9.44126,Konstantin Dmitriev,mle_bench
playground-series-s3e20,10.00125,kensomeya,mle_bench
playground-series-s3e20,10.22707,Mohit Gupta,mle_bench
playground-series-s3e20,10.23324,Guilherme ARR,mle_bench
playground-series-s3e20,10.32196,Théo Caron,mle_bench
playground-series-s3e20,10.36717,Bhargav N Choithwani,mle_bench
playground-series-s3e20,10.42509,Shivam Singh #2,mle_bench
playground-series-s3e20,10.44341,Mayank Gajwe,mle_bench
playground-series-s3e20,10.45620,Tatsuo Negishi,mle_bench
playground-series-s3e20,10.45620,Takulop,mle_bench
playground-series-s3e20,10.45620,Ashish,mle_bench
playground-series-s3e20,10.46908,Lafoi,mle_bench
playground-series-s3e20,10.47254,schokokuchen,mle_bench
playground-series-s3e20,10.47254,Shimohiro,mle_bench
playground-series-s3e20,10.47254,Omkar Khade,mle_bench
playground-series-s3e20,10.47254,Walter ZHANG_tj,mle_bench
playground-series-s3e20,10.47254,amarura,mle_bench
playground-series-s3e21,1.00294,Tom Wright-Anderson,mle_bench
playground-series-s3e21,1.00964,rdebona,mle_bench
playground-series-s3e21,1.01086,Sando Breezez,mle_bench
playground-series-s3e21,1.01111,Maxime Perez,mle_bench
playground-series-s3e21,1.01132,Faysal Miah,mle_bench
playground-series-s3e21,1.01245,Mayuri,mle_bench
playground-series-s3e21,1.01252,Justin DeLarm,mle_bench
playground-series-s3e21,1.01326,Prasanth naidu Karaka,mle_bench
playground-series-s3e21,1.01409,RLakshminarayanan,mle_bench
playground-series-s3e21,1.01480,tluna,mle_bench
playground-series-s3e21,1.01492,Barbagrande007,mle_bench
playground-series-s3e21,1.01552,Hıdır BozkurtT,mle_bench
playground-series-s3e21,1.01566,Ganesh Talwar,mle_bench
playground-series-s3e21,1.01576,Yongqing Miao,mle_bench
playground-series-s3e21,1.01616,Muhammad Reza Fatehi Nia,mle_bench
playground-series-s3e21,1.01616,Levon Ar,mle_bench
playground-series-s3e21,1.01619,xdarkWRLD,mle_bench
playground-series-s3e21,1.01637,timo,mle_bench
playground-series-s3e21,1.01646,yuji,mle_bench
playground-series-s3e21,1.01678,ISLAH Hamza,mle_bench
playground-series-s3e22,0.78181,Da._.unique,mle_bench
playground-series-s3e22,0.77424,V Shashank Bharadwaj,mle_bench
playground-series-s3e22,0.77424,Jasmeen Dahak,mle_bench
playground-series-s3e22,0.77424,Bob Hoyt,mle_bench
playground-series-s3e22,0.77424,InitialT,mle_bench
playground-series-s3e22,0.77424,Jonah_17,mle_bench
playground-series-s3e22,0.77424,清家空馬,mle_bench
playground-series-s3e22,0.77424,Fin Anderson,mle_bench
playground-series-s3e22,0.77272,Dheeraj Balchandani,mle_bench
playground-series-s3e22,0.77272,[DF] HourseFeeling,mle_bench
playground-series-s3e22,0.76969,Syrthas,mle_bench
playground-series-s3e22,0.76969,Серей Кисиль,mle_bench
playground-series-s3e22,0.76818,Himanshu_bishnoi_25,mle_bench
playground-series-s3e22,0.76818,Oleksii Zhukov,mle_bench
playground-series-s3e22,0.76818,Laksika Tharmalingam,mle_bench
playground-series-s3e22,0.76818,monkeytater,mle_bench
playground-series-s3e22,0.76818,Chatwin Chu,mle_bench
playground-series-s3e22,0.76818,Anurag Roy,mle_bench
playground-series-s3e22,0.76818,Souradip Pal,mle_bench
playground-series-s3e22,0.76818,Jimin Wang,mle_bench
playground-series-s3e23,0.79429,theod,mle_bench
playground-series-s3e23,0.79429,Oscar Aguilar,mle_bench
playground-series-s3e23,0.79427,norm-usr,mle_bench
playground-series-s3e23,0.79427,gmlb team_2,mle_bench
playground-series-s3e23,0.79427,gmlb team_1,mle_bench
playground-series-s3e23,0.79427,ruthgn,mle_bench
playground-series-s3e23,0.79427,koihoo Wang,mle_bench
playground-series-s3e23,0.79427,Kazoric,mle_bench
playground-series-s3e23,0.79425,HyeoniLee,mle_bench
playground-series-s3e23,0.79425,Hwadam Chae,mle_bench
playground-series-s3e23,0.79425,Noboru,mle_bench
playground-series-s3e23,0.79424,Vasya E,mle_bench
playground-series-s3e23,0.79424,QPM,mle_bench
playground-series-s3e23,0.79424,StrawHatDragon,mle_bench
playground-series-s3e23,0.79424,GarrieD,mle_bench
playground-series-s3e23,0.79424,Han Yaohui,mle_bench
playground-series-s3e23,0.79424,Jackson,mle_bench
playground-series-s3e23,0.79422,Jean,mle_bench
playground-series-s3e23,0.79421,KimKimChoi,mle_bench
playground-series-s3e23,0.79421,Sourabh Singh,mle_bench
playground-series-s3e24,0.87946,🇰🇷Pearl-Luck🇰🇷,mle_bench
playground-series-s3e24,0.87944,Chan Lee,mle_bench
playground-series-s3e24,0.87938,Ravi Ramakrishnan,mle_bench
playground-series-s3e24,0.87935,aldparis,mle_bench
playground-series-s3e24,0.87934,kaggle_JJ,mle_bench
playground-series-s3e24,0.87932,DJ_C,mle_bench
playground-series-s3e24,0.87926,Sarun P M,mle_bench
playground-series-s3e24,0.87922,Master Jiraiya,mle_bench
playground-series-s3e24,0.87921,baellouf,mle_bench
playground-series-s3e24,0.87920,HyukJunCho,mle_bench
playground-series-s3e24,0.87917,애플트리,mle_bench
playground-series-s3e24,0.87911,PRASHANT SHUKLA91,mle_bench
playground-series-s3e24,0.87910,kailai,mle_bench
playground-series-s3e24,0.87906,rockieCao,mle_bench
playground-series-s3e24,0.87905,Abhijith Aravind,mle_bench
playground-series-s3e24,0.87901,[KOR]JUHO KIM,mle_bench
playground-series-s3e24,0.87901,hwache,mle_bench
playground-series-s3e24,0.87892,DCkhabib,mle_bench
playground-series-s3e24,0.87891,졸업하자,mle_bench
playground-series-s3e24,0.87891,pineapple,mle_bench
playground-series-s3e25,0.25000,Electric Weasle,mle_bench
playground-series-s3e25,0.25000,Dmitriy Guller,mle_bench
playground-series-s3e25,0.25000,FabienPv,mle_bench
playground-series-s3e25,0.25000,지스트파이팅,mle_bench
playground-series-s3e25,0.25000,ZhuJingnan,mle_bench
playground-series-s3e25,0.25000,Sebastian Dirndorfer,mle_bench
playground-series-s3e25,0.25000,Sercan Yeşilöz,mle_bench
playground-series-s3e25,0.25000,Jorge López,mle_bench
playground-series-s3e25,0.25000,aldparis,mle_bench
playground-series-s3e25,0.25000,Yan Teixeira,mle_bench
playground-series-s3e25,0.25000,Just4Fun,mle_bench
playground-series-s3e25,0.25000,Laurent Pourchot,mle_bench
playground-series-s3e25,0.25000,paddykb,mle_bench
playground-series-s3e25,0.25000,Daniel Popov,mle_bench
playground-series-s3e25,0.25000,HAFIZ MUHAMMAD IMRAN KHAN,mle_bench
playground-series-s3e25,0.25000,BrainAI_hwlee,mle_bench
playground-series-s3e25,0.25000,Agnieszka Ziegert,mle_bench
playground-series-s3e25,0.25000,xy,mle_bench
playground-series-s3e25,0.25000,Anil Yagiz,mle_bench
playground-series-s3e25,0.25000,JATIN CHAWDA,mle_bench
playground-series-s3e26,0.39104,kailai,mle_bench
playground-series-s3e26,0.39230,Hardy Xu,mle_bench
playground-series-s3e26,0.39420,Fengqian,mle_bench
playground-series-s3e26,0.39475,Kirderf,mle_bench
playground-series-s3e26,0.39479,[Deleted] 31816472-3358-4274-a7a9-044580d1cc57,mle_bench
playground-series-s3e26,0.39496,[Deleted] d35668f9-0ac6-4e37-aba4-b9cee614f757,mle_bench
playground-series-s3e26,0.39560,Daniel Popov,mle_bench
playground-series-s3e26,0.39566,Just4Fun,mle_bench
playground-series-s3e26,0.39618,Mihail Koypish,mle_bench
playground-series-s3e26,0.39627,test_auld_lang_syne,mle_bench
playground-series-s3e26,0.39649,Anh Tuong Nguyen,mle_bench
playground-series-s3e26,0.39689,AlexSergeevich,mle_bench
playground-series-s3e26,0.39726,Anes Madani,mle_bench
playground-series-s3e26,0.39728,Azrulle,mle_bench
playground-series-s3e26,0.39730,Seanny,mle_bench
playground-series-s3e26,0.39735,arungoyal,mle_bench
playground-series-s3e26,0.39739,eden,mle_bench
playground-series-s3e26,0.39739,Peng Sun,mle_bench
playground-series-s3e26,0.39751,Jonathan Kao,mle_bench
playground-series-s3e26,0.39766,Yan Teixeira,mle_bench
playground-series-s4e1,0.90585,Nikolay Slobodchuk,mle_bench
playground-series-s4e1,0.90462,lukaszl,mle_bench
playground-series-s4e1,0.90321,Iqbal Syah Akbar,mle_bench
playground-series-s4e1,0.90309,Jimbojetset,mle_bench
playground-series-s4e1,0.90223,kailai,mle_bench
playground-series-s4e1,0.90192,KumaNeko08,mle_bench
playground-series-s4e1,0.90184,Davigo,mle_bench
playground-series-s4e1,0.90167,Nikolay,mle_bench
playground-series-s4e1,0.90165,Emanuelludo,mle_bench
playground-series-s4e1,0.90157,1031 Team,mle_bench
playground-series-s4e1,0.90146,Aravind Pillai,mle_bench
